id;text;topics;difficulty;usefulness;flags;tokens;word_frequencies;zipf_frequencies;word_ranks;zipf_avg;max_word_rank;avg_word_rank;word_count;overall_difficulty
5679147;Have you forgotten the true meaning of Christmas?;"[""holidays"", ""religion"", ""culture""]";2.5;5.5;"[""political""]";"[""have"", ""you"", ""forgotten"", ""the"", ""true"", ""meaning"", ""of"", ""christmas""]";[0.00513, 0.00955, 2.51e-05, 0.0537, 0.000251, 7.41e-05, 0.0251, 8.13e-05];[6.71, 6.98, 4.4, 7.73, 5.4, 4.87, 7.4, 4.91];[20, 11, 3624, 1, 393, 1429, 4, 1297];6.050000000000001;3624;847.375;8;6.300000000000001
11498101;Daniel was flirting with some girls.;"[""social interaction"", ""relationships""]";2.0;5.5;"[""offensive""]";"[""daniel"", ""was"", ""flirting"", ""with"", ""some"", ""girls""]";[4.17e-05, 0.00661, 4.37e-06, 0.00708, 0.00158, 0.000148];[4.62, 6.82, 3.64, 6.85, 6.2, 5.17];[2385, 16, 10000, 14, 69, 691];5.55;10000;2195.8333333333335;6;6.3
7791465;I can't survive on thirty dollars a week.;"[""finance"", ""survival"", ""daily life""]";2.0;5.0;"[""overly negative""]";"[""i"", ""can't"", ""survive"", ""on"", ""thirty"", ""dollars"", ""a"", ""week""]";[0.0123, 0.000631, 3.31e-05, 0.00813, 2.4e-05, 6.03e-05, 0.0229, 0.000363];[7.09, 5.8, 4.52, 6.91, 4.38, 4.78, 7.36, 5.56];[7, 154, 2920, 13, 3791, 1717, 5, 251];5.8;3791;1107.25;8;6.3
12652636;I am disgusted by that behavior.;"[""emotions"", ""disgust"", ""behavior""]";2.0;5.0;"[""offensive""]";"[""i"", ""am"", ""disgusted"", ""by"", ""that"", ""behavior""]";[0.0123, 0.000603, 3.72e-06, 0.00457, 0.0102, 4.9e-05];[7.09, 5.78, 3.57, 6.66, 7.01, 4.69];[7, 160, 10000, 24, 10, 2062];5.8;10000;2043.8333333333333;6;6.3
5499438;Not to brag, but I'm pretty smart.;"[""self-assessment"", ""confidence""]";2.0;5.0;"[""offensive""]";"[""not"", ""to"", ""brag"", ""but"", ""i'm"", ""pretty"", ""smart""]";[0.0049, 0.0269, 3.09e-06, 0.00427, 0.00141, 0.00024, 6.76e-05];[6.69, 7.43, 3.49, 6.63, 6.15, 5.38, 4.83];[23, 2, 10000, 25, 74, 416, 1578];5.8;10000;1731.142857142857;7;6.3
6715530;Sami didn't like those girls.;"[""personal feelings"", ""dislike"", ""social groups""]";1.5;5.0;"[""offensive""]";"[""sami"", ""didn't"", ""like"", ""those"", ""girls""]";[2.19e-06, 0.000479, 0.00257, 0.000794, 0.000148];[3.34, 5.68, 6.41, 5.9, 5.17];[10000, 195, 42, 133, 691];5.3;10000;2212.2;5;6.3
244185;You can critique it all you want and it won't change a thing. It's over.;"[""emotions"", ""finality""]";2.0;4.0;"[""overly negative""]";"[""you"", ""can"", ""critique"", ""it"", ""all"", ""you"", ""want"", ""and"", ""it"", ""won't"", ""change"", ""a"", ""thing"", ""it's"", ""over""]";[0.00955, 0.00288, 6.76e-06, 0.00891, 0.00331, 0.00955, 0.0011, 0.0257, 0.00891, 0.000219, 0.000347, 0.0229, 0.000525, 0.00214, 0.0012];[6.98, 6.46, 3.83, 6.95, 6.52, 6.98, 6.04, 7.41, 6.95, 5.34, 5.54, 7.36, 5.72, 6.33, 6.08];[11, 39, 9156, 12, 32, 11, 96, 3, 12, 462, 259, 5, 184, 55, 88];6.299333333333334;9156;695.0;15;6.299333333333334
268312;I could not but talk back to my boss.;"[""work"", ""communication"", ""conflict""]";3.0;6.0;"[""offensive""]";"[""i"", ""could"", ""not"", ""but"", ""talk"", ""back"", ""to"", ""my"", ""boss""]";[0.0123, 0.00115, 0.0049, 0.00427, 0.000263, 0.0011, 0.0269, 0.00372, 5.75e-05];[7.09, 6.06, 6.69, 6.63, 5.42, 6.04, 7.43, 6.57, 4.76];[7, 92, 23, 25, 368, 93, 2, 27, 1785];6.2988888888888885;1785;269.1111111111111;9;6.2988888888888885
528458;I made a nightmarish mistake.;"[""mistakes"", ""emotions""]";2.5;6.5;"[""weird"", ""overly negative""]";"[""i"", ""made"", ""a"", ""nightmarish"", ""mistake""]";[0.0123, 0.000832, 0.0229, 5.01e-07, 4.68e-05];[7.09, 5.92, 7.36, 2.7, 4.67];[7, 126, 5, 10000, 2166];5.548;10000;2460.8;5;6.298
2718447;No one really cares.;"[""social interaction"", ""emotions""]";1.5;4.0;"[""overly negative"", ""offensive""]";"[""no"", ""one"", ""really"", ""cares""]";[0.00224, 0.00295, 0.000933, 2.51e-05];[6.35, 6.47, 5.97, 4.4];[51, 38, 113, 3606];5.797499999999999;3606;952.0;4;6.297499999999999
13100610;Talk for yourselves. We don't share your opinions about this matter.;"[""opinions"", ""disagreement""]";2.5;6.0;"[""offensive"", ""overly negative""]";"[""talk"", ""for"", ""yourselves"", ""we"", ""don't"", ""share"", ""your"", ""opinions"", ""about"", ""this"", ""matter""]";[0.000263, 0.0102, 7.24e-06, 0.00347, 0.00158, 0.000158, 0.00339, 2.57e-05, 0.00251, 0.00661, 0.00024];[5.42, 7.01, 3.86, 6.54, 6.2, 5.2, 6.53, 4.41, 6.4, 6.82, 5.38];[368, 9, 8881, 29, 68, 642, 31, 3574, 43, 15, 415];5.797272727272728;8881;1279.5454545454545;11;6.297272727272728
12846279;He doesn't want to live with these people.;"[""people"", ""housing""]";2.0;4.0;"[""overly negative""]";"[""he"", ""doesn't"", ""want"", ""to"", ""live"", ""with"", ""these"", ""people""]";[0.0049, 0.000339, 0.0011, 0.0269, 0.000347, 0.00708, 0.0011, 0.00178];[6.69, 5.53, 6.04, 7.43, 5.54, 6.85, 6.04, 6.25];[22, 271, 96, 2, 263, 14, 94, 66];6.29625;271;103.5;8;6.29625
7521223;Some people think I'm nuts.;"[""self-perception"", ""mental health""]";2.0;5.0;"[""overly negative""]";"[""some"", ""people"", ""think"", ""i'm"", ""nuts""]";[0.00158, 0.00178, 0.0012, 0.00141, 2e-05];[6.2, 6.25, 6.08, 6.15, 4.3];[69, 66, 89, 74, 4316];5.796;4316;922.8;5;6.296
13338746;Her first husband has died.;"[""family"", ""death"", ""loss""]";2.5;6.0;"[""triggering""]";"[""her"", ""first"", ""husband"", ""has"", ""died""]";[0.002, 0.00129, 0.0001, 0.00234, 0.000158];[6.3, 6.11, 5.0, 6.37, 5.2];[58, 81, 1080, 47, 632];5.796;1080;379.6;5;6.296
2427846;I don't get it! Why do I have to take the heat?;"[""frustration"", ""complaints"", ""responsibility""]";2.5;4.5;"[""offensive"", ""overly negative""]";"[""i"", ""don't"", ""get"", ""it"", ""why"", ""do"", ""i"", ""have"", ""to"", ""take"", ""the"", ""heat""]";[0.0123, 0.00158, 0.00191, 0.00891, 0.000851, 0.00224, 0.0123, 0.00513, 0.0269, 0.000832, 0.0537, 7.24e-05];[7.09, 6.2, 6.28, 6.95, 5.93, 6.35, 7.09, 6.71, 7.43, 5.92, 7.73, 4.86];[7, 68, 61, 12, 125, 50, 7, 20, 2, 128, 1, 1456];6.545000000000001;1456;161.41666666666666;12;6.295000000000001
8034155;He stole her bicycle.;"[""actions"", ""theft"", ""possessions""]";2.0;6.0;"[""violent""]";"[""he"", ""stole"", ""her"", ""bicycle""]";[0.0049, 1.62e-05, 0.002, 9.55e-06];[6.69, 4.21, 6.3, 3.98];[22, 5087, 58, 7314];5.295;7314;3120.25;4;6.295
7984885;Why are you burning those clothes?;"[""actions"", ""destruction"", ""questions""]";2.0;5.0;"[""offensive"", ""violent""]";"[""why"", ""are"", ""you"", ""burning"", ""those"", ""clothes""]";[0.000851, 0.0055, 0.00955, 3.16e-05, 0.000794, 5.25e-05];[5.93, 6.74, 6.98, 4.5, 5.9, 4.72];[125, 19, 11, 2982, 133, 1932];5.794999999999999;2982;867.0;6;6.294999999999999
4500616;That sounds like another lie.;"[""skepticism"", ""truth""]";2.0;5.0;"[""overly negative""]";"[""that"", ""sounds"", ""like"", ""another"", ""lie""]";[0.0102, 9.33e-05, 0.00257, 0.00055, 6.92e-05];[7.01, 4.97, 6.41, 5.74, 4.84];[10, 1151, 42, 176, 1530];5.7940000000000005;1530;581.8;5;6.2940000000000005
5737526;You people are really mean.;"[""insults"", ""accusations""]";1.5;3.0;"[""offensive"", ""overly negative""]";"[""you"", ""people"", ""are"", ""really"", ""mean""]";[0.00955, 0.00178, 0.0055, 0.000933, 0.000339];[6.98, 6.25, 6.74, 5.97, 5.53];[11, 66, 19, 113, 274];6.294;274;96.6;5;6.294
11181091;The drop in oil prices continues.;"[""economics"", ""markets""]";2.5;6.0;"[""political""]";"[""the"", ""drop"", ""in"", ""oil"", ""prices"", ""continues""]";[0.0537, 9.77e-05, 0.0186, 0.000126, 7.59e-05, 6.17e-05];[7.73, 4.99, 7.27, 5.1, 4.88, 4.79];[1, 1103, 6, 834, 1403, 1688];5.793333333333334;1688;839.1666666666666;6;6.293333333333334
12342803;Our battle is waiting for us.;"[""conflict"", ""future"", ""challenges""]";2.5;5.5;"[""violent"", ""overly negative""]";"[""our"", ""battle"", ""is"", ""waiting"", ""for"", ""us""]";[0.00138, 8.71e-05, 0.0117, 0.000115, 0.0102, 0.0011];[6.14, 4.94, 7.07, 5.06, 7.01, 6.04];[76, 1214, 8, 938, 9, 95];6.043333333333333;1214;390.0;6;6.293333333333333
954606;When I got out of jail, the first thing I wanted to do was to eat at my favorite restaurant.;"[""freedom"", ""food"", ""desires"", ""life events""]";3.0;6.0;"[""violent""]";"[""when"", ""i"", ""got"", ""out"", ""of"", ""jail"", ""the"", ""first"", ""thing"", ""i"", ""wanted"", ""to"", ""do"", ""was"", ""to"", ""eat"", ""at"", ""my"", ""favorite"", ""restaurant""]";[0.00234, 0.0123, 0.000813, 0.0024, 0.0251, 4.17e-05, 0.0537, 0.00129, 0.000525, 0.0123, 0.000229, 0.0269, 0.00224, 0.00661, 0.0269, 0.000135, 0.00501, 0.00372, 9.33e-05, 4.79e-05];[6.37, 7.09, 5.91, 6.38, 7.4, 4.62, 7.73, 6.11, 5.72, 7.09, 5.36, 7.43, 6.35, 6.82, 7.43, 5.13, 6.7, 6.57, 4.97, 4.68];[48, 7, 130, 45, 4, 2392, 1, 81, 184, 7, 439, 2, 50, 16, 2, 765, 21, 27, 1139, 2125];6.293000000000001;2392;374.25;20;6.293000000000001
12069024;What a ridiculous statement!;"[""opinions"", ""communication""]";2.0;5.0;"[""offensive"", ""overly negative""]";"[""what"", ""a"", ""ridiculous"", ""statement""]";[0.0024, 0.0229, 2.88e-05, 9.33e-05];[6.38, 7.36, 4.46, 4.97];[46, 5, 3257, 1153];5.7924999999999995;3257;1115.25;4;6.2924999999999995
311616;She shed bitter tears.;"[""emotions"", ""sadness""]";2.0;7.0;"[""triggering""]";"[""she"", ""shed"", ""bitter"", ""tears""]";[0.00182, 1.7e-05, 1.62e-05, 2.95e-05];[6.26, 4.23, 4.21, 4.47];[64, 4894, 5008, 3198];4.7924999999999995;5008;3291.0;4;6.2924999999999995
9246682;Why were you two quarreling?;"[""relationships"", ""conflict""]";2.5;6.5;"[""offensive""]";"[""why"", ""were"", ""you"", ""two"", ""quarreling""]";[0.000851, 0.00219, 0.00955, 0.00126, 2.29e-07];[5.93, 6.34, 6.98, 6.1, 2.36];[125, 52, 11, 86, 10000];5.542;10000;2054.8;5;6.292
1670154;The discs are audible but the sound quality is terrible.;"[""sound"", ""quality"", ""media""]";2.5;6.0;"[""weird""]";"[""the"", ""discs"", ""are"", ""audible"", ""but"", ""the"", ""sound"", ""quality"", ""is"", ""terrible""]";[0.0537, 3.98e-06, 0.0055, 2.82e-06, 0.00427, 0.0537, 0.000141, 0.000129, 0.0117, 5.13e-05];[7.73, 3.6, 6.74, 3.45, 6.63, 7.73, 5.15, 5.11, 7.07, 4.71];[1, 10000, 19, 10000, 25, 1, 742, 816, 8, 2019];5.792;10000;2363.1;10;6.292
11489817;The overdose scared me into taking better care of myself.;"[""health"", ""medicine"", ""fear"", ""self-care""]";2.5;6.0;"[""triggering""]";"[""the"", ""overdose"", ""scared"", ""me"", ""into"", ""taking"", ""better"", ""care"", ""of"", ""myself""]";[0.0537, 3.72e-06, 3.98e-05, 0.00302, 0.00129, 0.000245, 0.000575, 0.000363, 0.0251, 0.000204];[7.73, 3.57, 4.6, 6.48, 6.11, 5.39, 5.76, 5.56, 7.4, 5.31];[1, 10000, 2500, 36, 83, 406, 168, 247, 4, 493];5.791;10000;1393.8;10;6.291
11180477;Emily spat out the fish.;"[""food"", ""actions"", ""disgust""]";1.5;5.0;"[""offensive"", ""weird""]";"[""emily"", ""spat"", ""out"", ""the"", ""fish""]";[1.38e-05, 2e-06, 0.0024, 0.0537, 7.94e-05];[4.14, 3.3, 6.38, 7.73, 4.9];[5678, 10000, 45, 1, 1339];5.290000000000001;10000;3412.6;5;6.290000000000001
286705;You can't rely on his help.;"[""trust"", ""relationships"", ""reliability""]";2.5;5.5;"[""overly negative""]";"[""you"", ""can't"", ""rely"", ""on"", ""his"", ""help""]";[0.00955, 0.000631, 1.95e-05, 0.00813, 0.00324, 0.000562];[6.98, 5.8, 4.29, 6.91, 6.51, 5.75];[11, 154, 4405, 13, 34, 171];6.04;4405;798.0;6;6.29
1218673;The pay cuts didn't go down well with the company staff.;"[""work"", ""finance"", ""employee relations""]";3.0;6.5;"[""political"", ""overly negative""]";"[""the"", ""pay"", ""cuts"", ""didn't"", ""go"", ""down"", ""well"", ""with"", ""the"", ""company"", ""staff""]";[0.0537, 0.000251, 2.63e-05, 0.000479, 0.00107, 0.000759, 0.00107, 0.00708, 0.0537, 0.000398, 0.00012];[7.73, 5.4, 4.42, 5.68, 6.03, 5.88, 6.03, 6.85, 7.73, 5.6, 5.08];[1, 390, 3477, 195, 98, 137, 99, 14, 1, 224, 888];6.03909090909091;3477;502.1818181818182;11;6.28909090909091
7880810;He spent more than a year in Kabylie.;"[""travel"", ""places"", ""time""]";2.5;6.0;"[""political""]";"[""he"", ""spent"", ""more"", ""than"", ""a"", ""year"", ""in"", ""kabylie""]";[0.0049, 0.000105, 0.00229, 0.00135, 0.0229, 0.000912, 0.0186, 3.31e-08];[6.69, 5.02, 6.36, 6.13, 7.36, 5.96, 7.27, 1.52];[22, 1029, 49, 77, 5, 117, 6, 10000];5.788749999999999;10000;1413.125;8;6.288749999999999
3054453;I want to go to Boston at least one more time before I die.;"[""travel"", ""life goals"", ""death""]";2.5;5.0;"[""triggering""]";"[""i"", ""want"", ""to"", ""go"", ""to"", ""boston"", ""at"", ""least"", ""one"", ""more"", ""time"", ""before"", ""i"", ""die""]";[0.0123, 0.0011, 0.0269, 0.00107, 0.0269, 4.68e-05, 0.00501, 0.000275, 0.00295, 0.00229, 0.00195, 0.000851, 0.0123, 0.000117];[7.09, 6.04, 7.43, 6.03, 7.43, 4.67, 6.7, 5.44, 6.47, 6.36, 6.29, 5.93, 7.09, 5.07];[7, 96, 2, 98, 2, 2147, 21, 348, 38, 49, 60, 123, 7, 902];6.288571428571428;2147;278.57142857142856;14;6.288571428571428
5110134;I don't even want to think about something similar happening to you.;"[""fear"", ""hypotheticals"", ""well-being""]";2.5;5.0;"[""triggering"", ""overly negative""]";"[""i"", ""don't"", ""even"", ""want"", ""to"", ""think"", ""about"", ""something"", ""similar"", ""happening"", ""to"", ""you""]";[0.0123, 0.00158, 0.000977, 0.0011, 0.0269, 0.0012, 0.00251, 0.000646, 0.000162, 6.31e-05, 0.0269, 0.00955];[7.09, 6.2, 5.99, 6.04, 7.43, 6.08, 6.4, 5.81, 5.21, 4.8, 7.43, 6.98];[7, 68, 108, 96, 2, 89, 43, 152, 626, 1661, 2, 11];6.288333333333333;1661;238.75;12;6.288333333333333
1439017;Electric current is measured in amps.;"[""science"", ""electricity"", ""measurement""]";2.5;7.0;"[""very rare words""]";"[""electric"", ""current"", ""is"", ""measured"", ""in"", ""amps""]";[5.25e-05, 0.000186, 0.0117, 1.78e-05, 0.0186, 1.41e-06];[4.72, 5.27, 7.07, 4.25, 7.27, 3.15];[1934, 539, 8, 4690, 6, 10000];5.288333333333333;10000;2862.8333333333335;6;6.288333333333333
13355450;We could not bear anymore.;"[""emotions"", ""endurance"", ""limits""]";2.0;5.0;"[""overly negative"", ""triggering""]";"[""we"", ""could"", ""not"", ""bear"", ""anymore""]";[0.00347, 0.00115, 0.0049, 5.13e-05, 8.71e-05];[6.54, 6.06, 6.69, 4.71, 4.94];[29, 92, 23, 1985, 1212];5.788;1985;668.2;5;6.288
12340412;Did you get offended?;"[""emotions"", ""social interaction""]";1.5;4.0;"[""offensive""]";"[""did"", ""you"", ""get"", ""offended""]";[0.000912, 0.00955, 0.00191, 8.51e-06];[5.96, 6.98, 6.28, 3.93];[114, 11, 61, 7951];5.7875000000000005;7951;2034.25;4;6.2875000000000005
2079847;He should have kept his mouth shut.;"[""advice"", ""regret"", ""speech""]";2.0;5.0;"[""offensive""]";"[""he"", ""should"", ""have"", ""kept"", ""his"", ""mouth"", ""shut""]";[0.0049, 0.000977, 0.00513, 0.0001, 0.00324, 6.76e-05, 6.03e-05];[6.69, 5.99, 6.71, 5.0, 6.51, 4.83, 4.78];[22, 109, 20, 1086, 34, 1569, 1738];5.7871428571428565;1738;654.0;7;6.2871428571428565
1869536;The suspect was taken into custody.;"[""legal"", ""crime""]";2.0;5.0;"[""political""]";"[""the"", ""suspect"", ""was"", ""taken"", ""into"", ""custody""]";[0.0537, 3.24e-05, 0.00661, 0.000214, 0.00129, 1.66e-05];[7.73, 4.51, 6.82, 5.33, 6.11, 4.22];[1, 2967, 16, 474, 83, 4934];5.786666666666666;4934;1412.5;6;6.286666666666666
5604804;A smoker harms other people.;"[""health"", ""social issues""]";2.0;6.0;"[""overly negative""]";"[""a"", ""smoker"", ""harms"", ""other"", ""people""]";[0.0229, 2.34e-06, 1.95e-06, 0.00145, 0.00178];[7.36, 3.37, 3.29, 6.16, 6.25];[5, 10000, 10000, 73, 66];5.286;10000;4028.8;5;6.286
7108289;Always have an escape plan.;"[""planning"", ""safety"", ""strategy""]";2.5;6.0;"[""violent""]";"[""always"", ""have"", ""an"", ""escape"", ""plan""]";[0.000575, 0.00513, 0.00339, 4.37e-05, 0.000195];[5.76, 6.71, 6.53, 4.64, 5.29];[167, 20, 30, 2292, 516];5.786;2292;605.0;5;6.286
12908933;She waited for the impact.;"[""actions"", ""anticipation""]";2.0;4.5;"[""violent"", ""triggering""]";"[""she"", ""waited"", ""for"", ""the"", ""impact""]";[0.00182, 1.82e-05, 0.0102, 0.0537, 8.32e-05];[6.26, 4.26, 7.01, 7.73, 4.92];[64, 4642, 9, 1, 1273];6.036;4642;1197.8;5;6.286
7126292;My wife died in 2013.;"[""death"", ""personal history""]";1.5;4.0;"[""triggering"", ""violent""]";"[""my"", ""wife"", ""died"", ""in"", ""2013""]";[0.00372, 0.00017, 0.000158, 0.0186, 4.6e-05];[6.57, 5.23, 5.2, 7.27, 4.66];[27, 601, 632, 6, 10000];5.786;10000;2253.2;5;6.286
10982645;See if you can catch my fastball.;"[""sports"", ""actions""]";2.0;5.0;"[""hard to pronounce""]";"[""see"", ""if"", ""you"", ""can"", ""catch"", ""my"", ""fastball""]";[0.00126, 0.00295, 0.00955, 0.00288, 7.41e-05, 0.00372, 1.12e-06];[6.1, 6.47, 6.98, 6.46, 4.87, 6.57, 3.05];[85, 37, 11, 39, 1418, 27, 10000];5.785714285714286;10000;1659.5714285714287;7;6.285714285714286
4025938;Dan's condition grew worse and he was sent to the hospital.;"[""health"", ""hospitals"", ""conditions""]";2.5;6.0;"[""triggering""]";"[""dan's"", ""condition"", ""grew"", ""worse"", ""and"", ""he"", ""was"", ""sent"", ""to"", ""the"", ""hospital""]";[7.76e-07, 7.24e-05, 4.9e-05, 7.76e-05, 0.0257, 0.0049, 0.00661, 0.000145, 0.0269, 0.0537, 0.000117];[2.89, 4.86, 4.69, 4.89, 7.41, 6.69, 6.82, 5.16, 7.43, 7.73, 5.07];[10000, 1450, 2072, 1381, 3, 22, 16, 722, 2, 1, 905];5.785454545454545;10000;1506.7272727272727;11;6.285454545454545
5829239;I might die soon.;"[""health"", ""mortality""]";1.5;4.0;"[""violent"", ""triggering"", ""overly negative""]";"[""i"", ""might"", ""die"", ""soon""]";[0.0123, 0.000457, 0.000117, 0.000209];[7.09, 5.66, 5.07, 5.32];[7, 207, 902, 482];5.785;902;399.5;4;6.285
9285471;Taiwan's night market is bustling.;"[""geography"", ""culture"", ""travel""]";2.0;7.0;"[""political""]";"[""taiwan's"", ""night"", ""market"", ""is"", ""bustling""]";[6.17e-07, 0.000407, 0.000195, 0.0117, 1.45e-06];[2.79, 5.61, 5.29, 7.07, 3.16];[10000, 221, 513, 8, 10000];4.784000000000001;10000;4148.4;5;6.284000000000001
250099;It is no use asking me for money.;"[""advice"", ""futile actions""]";2.5;5.0;"[""overly negative""]";"[""it"", ""is"", ""no"", ""use"", ""asking"", ""me"", ""for"", ""money""]";[0.00891, 0.0117, 0.00224, 0.000646, 9.12e-05, 0.00302, 0.0102, 0.000437];[6.95, 7.07, 6.35, 5.81, 4.96, 6.48, 7.01, 5.64];[12, 8, 51, 153, 1158, 36, 9, 210];6.2837499999999995;1158;204.625;8;6.2837499999999995
9911946;We got caught.;"[""situations"", ""capture""]";1.5;4.0;"[""violent""]";"[""we"", ""got"", ""caught""]";[0.00347, 0.000813, 7.94e-05];[6.54, 5.91, 4.9];[29, 130, 1326];5.783333333333334;1326;495.0;3;6.283333333333334
8573880;What Tom proposes will never work.;"[""failure"", ""plans"", ""future""]";1.5;4.5;"[""overly negative""]";"[""what"", ""tom"", ""proposes"", ""will"", ""never"", ""work""]";[0.0024, 6.76e-05, 4.68e-06, 0.00282, 0.000813, 0.000912];[6.38, 4.83, 3.67, 6.45, 5.91, 5.96];[46, 1582, 10000, 40, 132, 116];5.533333333333334;10000;1986.0;6;6.283333333333334
10026931;Yanni's dad was sent to prison.;"[""legal"", ""family""]";2.0;6.5;"[""violent"", ""triggering""]";"[""yanni's"", ""dad"", ""was"", ""sent"", ""to"", ""prison""]";[1.1e-08, 8.91e-05, 0.00661, 0.000145, 0.0269, 6.31e-05];[1.04, 4.95, 6.82, 5.16, 7.43, 4.8];[10000, 1182, 16, 722, 2, 1670];5.033333333333333;10000;2265.3333333333335;6;6.283333333333333
291539;He had, I thought, no right to do that.;"[""rights"", ""actions"", ""opinions""]";3.0;5.5;"[""offensive""]";"[""he"", ""had"", ""i"", ""thought"", ""no"", ""right"", ""to"", ""do"", ""that""]";[0.0049, 0.00214, 0.0123, 0.000389, 0.00224, 0.000912, 0.0269, 0.00224, 0.0102];[6.69, 6.33, 7.09, 5.59, 6.35, 5.96, 7.43, 6.35, 7.01];[22, 54, 7, 235, 51, 115, 2, 50, 10];6.533333333333333;235;60.666666666666664;9;6.283333333333333
1260892;I hate hypocrisy.;"[""emotions"", ""values""]";2.0;6.0;"[""offensive"", ""overly negative""]";"[""i"", ""hate"", ""hypocrisy""]";[0.0123, 0.000129, 4.47e-06];[7.09, 5.11, 3.65];[7, 807, 10000];5.283333333333333;10000;3604.6666666666665;3;6.283333333333333
326756;NOTE: Typo corrected. Thanks for pointing it out.;"[""communication"", ""corrections""]";1.5;5.0;"[""audio-incompatible""]";"[""note"", ""typo"", ""corrected"", ""thanks"", ""for"", ""pointing"", ""it"", ""out""]";[0.00011, 2e-06, 8.91e-06, 0.000269, 0.0102, 1.58e-05, 0.00891, 0.0024];[5.04, 3.3, 3.95, 5.43, 7.01, 4.2, 6.95, 6.38];[973, 10000, 7666, 362, 9, 5152, 12, 45];5.2825;10000;3027.375;8;6.2825
6018443;I'm glad I'm living somewhere that's not a warzone.;"[""living conditions"", ""safety"", ""emotions""]";2.0;5.5;"[""overly negative""]";"[""i'm"", ""glad"", ""i'm"", ""living"", ""somewhere"", ""that's"", ""not"", ""a"", ""warzone""]";[0.00141, 7.94e-05, 0.00141, 0.0002, 5.5e-05, 0.000724, 0.0049, 0.0229, 4.37e-07];[6.15, 4.9, 6.15, 5.3, 4.74, 5.86, 6.69, 7.36, 2.64];[74, 1342, 74, 503, 1879, 143, 23, 5, 10000];5.532222222222222;10000;1560.3333333333333;9;6.282222222222222
24095;The landlord told him to leave because he hadn't paid his rent.;"[""housing"", ""finance"", ""conflict""]";3.0;7.0;"[""overly negative""]";"[""the"", ""landlord"", ""told"", ""him"", ""to"", ""leave"", ""because"", ""he"", ""hadn't"", ""paid"", ""his"", ""rent""]";[0.0537, 7.76e-06, 0.000347, 0.00129, 0.0269, 0.000219, 0.00107, 0.0049, 2.51e-05, 0.000132, 0.00324, 3.8e-05];[7.73, 3.89, 5.54, 6.11, 7.43, 5.34, 6.03, 6.69, 4.4, 5.12, 6.51, 4.58];[1, 8445, 268, 82, 2, 457, 97, 22, 3627, 792, 34, 2592];5.780833333333333;8445;1368.25;12;6.280833333333333
4502894;We won't be silent.;"[""protest"", ""activism""]";1.5;4.0;"[""political""]";"[""we"", ""won't"", ""be"", ""silent""]";[0.00347, 0.000219, 0.00617, 2.82e-05];[6.54, 5.34, 6.79, 4.45];[29, 462, 17, 3335];5.779999999999999;3335;960.75;4;6.279999999999999
