id,text,difficulty,max_rank,rank,topics
7504398,I didn't know that you were going to allow me to do that.,A2,1039,1166,negation
9855591,There's only a double bed.,A2,1049,1167,"numbers & counting,basic verbs & actions"
28280,The committee are all for the plan.,A2,1046,1168,"basic verbs & actions,future plans & goals"
4097969,Despite the rain we went out.,A2,1075,1169,
8392621,Her husband is missing her.,A2,1080,1170,family & relationships
7407969,They have to change their plans.,A2,1055,1171,"basic verbs & actions,future plans & goals"
34439,That's a little out of focus.,A2,1077,1172,basic verbs & actions
7474008,They certainly look like they're rich.,A2,1069,1173,basic verbs & actions
305618,They will not stand for such treatment.,A2,1063,1174,negation
2865417,They made plans.,A2,1055,1175,future plans & goals
5756884,That's normal here.,A2,1054,1176,
840814,I would like to pay with a credit card.,A2,1072,1177,at the restaurant
3729108,I'm not here to put pressure on you.,A2,1058,1178,negation
26006,I'll show you to the station.,A2,1061,1179,directions & locations
13247868,I've never left this island.,A2,1052,1180,negation
7992345,Sami was beginning a new life.,A2,1066,1181,"basic verbs & actions,future plans & goals"
2258669,His coming changed our lives completely.,A2,1070,1182,"basic verbs & actions,personal pronouns"
44671,Cross the road with care.,A2,1073,1183,"directions & locations,polite requests & manners"
10024543,Say hi to your parents for me.,A2,1079,1184,polite requests & manners
5659971,I certainly hope that'll happen.,A2,1069,1185,"basic verbs & actions,future plans & goals"
12980419,Now go back to your station!,A2,1061,1186,"basic verbs & actions,directions & locations"
7231011,I don't think that this movie is interesting.,A2,1083,1187,"likes & dislikes,negation"
7800741,Summer came quickly.,A2,1094,1188,"days, months & seasons"
3985999,He is miles away.,A2,1090,1189,directions & locations
52136,You don't have to answer quickly.,A2,1094,1190,negation
8737636,I like you nearly as well as her.,A2,1091,1191,likes & dislikes
3908853,I'll tell him to contact you.,A2,1102,1192,"basic verbs & actions,personal pronouns"
321983,Let me join in the game.,A2,1085,1193,"basic verbs & actions,sports"
291553,He could not stand being kept waiting so long.,A2,1086,1194,negation
7183385,Sami's credit card was turned off.,A2,1072,1195,"possession (my, your, his),basic verbs & actions"
2241171,We must focus.,A2,1077,1196,basic verbs & actions
2007786,Let's just drop it.,A2,1103,1197,basic verbs & actions
3213329,Drop in if you get a chance.,A2,1103,1198,"basic verbs & actions,directions & locations"
6951551,Take out the middle section.,A2,1097,1199,basic verbs & actions
308047,She reported the news.,A2,1096,1200,basic verbs & actions
3876556,We use our feet to walk.,A2,1105,1201,basic verbs & actions
10202207,They loved us.,A2,1088,1202,personal pronouns
4012033,Could you get me some ice water?,A2,1081,1203,polite requests & manners
2292314,We kept our word.,A2,1086,1204,basic verbs & actions
6532411,I don't want ice.,A2,1081,1205,negation
7130655,Tom didn't consider his age a problem.,A2,1101,1206,"negation,personal pronouns,possession (my, your, his),basic verbs & actions"
12663839,The home is full of loved ones and family.,A2,1088,1207,family & relationships
7928243,I don't travel very much.,A2,1100,1208,negation
12924892,I was running at full speed.,A2,1099,1209,basic verbs & actions
7123137,People are getting the message.,A2,1089,1210,basic verbs & actions
7971254,The kid is in bed.,A2,1107,1211,basic verbs & actions
7987838,Each one got his fair share.,A2,1104,1212,"personal pronouns,possession (my, your, his),basic verbs & actions"
9524613,Are you positive about that?,A2,1109,1213,"personal pronouns,basic verbs & actions"
10288695,"If you were to travel, where would you want to try and go?",A2,1100,1214,"personal pronouns,basic verbs & actions"
12144247,Welcome to the marina.,A2,1113,1215,greetings & introductions
7205410,Sami was leaving to his car.,A2,1123,1216,"basic verbs & actions,directions & locations"
8794168,She changed jobs.,A2,1122,1217,basic verbs & actions
11757511,That must be what Gabriel saw earlier.,A2,1118,1218,basic verbs & actions
310969,She took to him immediately.,A2,1121,1219,basic verbs & actions
7222265,Are you absolutely certain that that's not going to happen?,A2,1114,1220,negation
5965039,We both like nature.,A2,1125,1221,likes & dislikes
5758040,Will you sell it?,A2,1128,1222,basic verbs & actions
6973058,Is this positive news?,A2,1109,1223,emotions
5187014,I have a wife and a kid.,A2,1107,1224,family & relationships
271026,Please add up the numbers.,A2,1126,1225,numbers & counting
9928360,This is the link to a website that I like.,A2,1108,1226,likes & dislikes
1713032,It's beyond reason.,A2,1116,1227,basic verbs & actions
13057014,We're on tour.,A2,1112,1228,basic verbs & actions
2033933,"If you have a minute, you might want to read this.",A2,1124,1229,polite requests & manners
2387841,I needed a little extra time.,A2,1119,1230,basic verbs & actions
5837518,How would you like to work under those conditions?,A2,1117,1231,"personal pronouns,basic verbs & actions"
58252,Welcome to this world!,A2,1113,1232,greetings & introductions
3309209,That's a significant step forward.,A2,1129,1233,"basic verbs & actions,future plans & goals"
12486716,They've given people jobs.,A2,1122,1234,"basic verbs & actions,future plans & goals"
10164184,Your house is for sale.,A2,1110,1235,"possession (my, your, his)"
5758337,It was so quick.,A2,1127,1236,basic verbs & actions
9741388,The episode just started.,A2,1138,1237,basic verbs & actions
8789287,I came by earlier.,A2,1118,1238,basic verbs & actions
10827982,I know they'll agree.,A2,1133,1239,basic verbs & actions
6254967,I'm in the construction business.,A2,1137,1240,basic verbs & actions
3309207,Where's your significant other?,A2,1129,1241,"family & relationships,possession (my, your, his)"
6265347,Your room isn't very clean.,A2,1135,1242,"negation,possession (my, your, his)"
6656996,You don't have to go with me unless you want to.,A2,1131,1243,negation
528204,He's good by nature.,A2,1125,1244,
12823200,That's my favorite place.,A2,1139,1245,"possession (my, your, his)"
8526469,"He's winning, isn't he?",A2,1132,1246,
12201500,He still has a clean record.,A2,1135,1247,
7768802,Is your family's computer on the table?,A2,1136,1248,"family & relationships,possession (my, your, his)"
8249289,Safety is important.,A2,1147,1249,
240488,"To do him justice, he is not a bad man.",A2,1141,1250,
7253576,Sami's manager was coming.,A2,1143,1251,
12231208,She studies day and night.,A2,1130,1252,basic verbs & actions
8509385,It'll never get done unless you do it yourself.,A2,1131,1253,"basic verbs & actions,future plans & goals"
292101,He is a man of great ability.,A2,1156,1254,
674128,He has a nice income.,A2,1140,1255,
10629546,Sounds like a plan!,A2,1151,1256,
7160920,Sami called the manager.,A2,1143,1257,basic verbs & actions
304445,I'm sure he is a man of ability.,A2,1156,1258,
12497012,Do you believe that statement?,A2,1153,1259,asking for help
12105111,What's your favorite act?,A2,1139,1260,likes & dislikes
4002919,Why are you asking me about this?,A2,1158,1261,asking for help
42787,I have no idea how much it costs.,A2,1163,1262,shopping & prices
241213,I'm sure it costs a pretty penny. I'll pass.,A2,1163,1263,shopping & prices
6706394,Sami had the safety he longed for.,A2,1147,1264,
7265417,Sami will keep you posted.,A2,1146,1265,future plans & goals
3918847,I'm calling them right now.,A2,1159,1266,basic verbs & actions
8990237,Can you take a photo of me and my dog?,A2,1145,1267,"family & relationships,polite requests & manners"
10704940,That house has been sold.,A2,1150,1268,
9811136,I don't want to spend that much.,A2,1152,1269,"negation,shopping & prices"
70459,Can you show me any evidence for your statement?,A2,1153,1270,polite requests & manners
11693337,Damiano is in search of a new home.,A2,1174,1271,future plans & goals
254340,Well do I remember the scene.,A2,1149,1272,
5966389,I want you to find us a coach.,A2,1160,1273,asking for help
2380431,I was in time for the train.,A2,1176,1274,telling time
2995281,I designed it myself.,A2,1165,1275,asking for help
3821291,Why are you asking these questions?,A2,1158,1276,asking for help
5464655,We'll definitely be ready.,A2,1164,1277,future plans & goals
5907004,I think it's about time we change the subject.,A2,1175,1278,telling time
8240426,Did you make a lot of money when you sold your business?,A2,1150,1279,"shopping & prices,possession (my, your, his)"
7119570,Don't fear the love.,A2,1184,1280,"negation,emotions"
9440777,The box is very heavy.,A2,1170,1281,
11628131,Felix continued home.,A2,1162,1282,"possession (my, your, his)"
1222702,A good coach is like a father to his players.,A2,1160,1283,"family & relationships,sports"
6427731,Mary lost her hotel room key.,A2,1191,1284,"possession (my, your, his)"
288768,He is in fear of the dog.,A2,1184,1285,"emotions,animals"
29059,He has said so himself to my knowledge.,A2,1172,1286,negation
3154015,"No matter what happens, don't give up.",A2,1169,1287,negation
2744955,I'm no judge of art.,A2,1193,1288,negation
7791889,We generally do that.,A2,1186,1289,basic verbs & actions
6879220,I thought this was common knowledge.,A2,1172,1290,basic verbs & actions
10739544,"Having nothing to do, he went into the town centre.",A2,1180,1291,
11503410,David knew Amanda's mother before she married her dad.,A2,1182,1292,family & relationships
7248881,Sami went to meet that lady.,A2,1194,1293,basic verbs & actions
43450,You will miss the train.,A2,1176,1294,future plans & goals
241122,You can read between the lines.,A2,1197,1295,
12169177,There's a nice park in the centre of town.,A2,1180,1296,directions & locations
1894555,It's way too heavy.,A2,1170,1297,
11699274,How can I clear my search history?,A2,1174,1298,asking for help
3130114,Tom went to meet some girl named Mary.,A2,1199,1299,basic verbs & actions
7476857,They claim they won.,A2,1181,1300,basic verbs & actions
10678669,Tom met someone named Mary in the park.,A2,1199,1301,basic verbs & actions
8140010,It's wide.,A2,1177,1302,
7438564,They said that they thought I looked fit.,A2,1185,1303,basic verbs & actions
3723009,Let me be your plus one.,A2,1202,1304,basic verbs & actions
244248,What's the material?,A2,1198,1305,
11249183,Could you post this letter for me?,A2,1196,1306,polite requests & manners
38834,Please don't forget to post the letter.,A2,1196,1307,polite requests & manners
4502606,Think about your goals.,A2,1189,1308,future plans & goals
3135751,I happen to be a pretty good judge of character.,A2,1193,1309,
9463175,Yanni decided to drive to the hotel.,A2,1191,1310,basic verbs & actions
13269304,"You don't love me anymore? ""Of course I do!""",A2,1212,1311,emotions
7981948,Sami was a regular.,A2,1205,1312,
249601,Our new product has received a lot of attention from all who have heard about it.,A2,1204,1313,basic verbs & actions
7520468,I know that you're interested.,A2,1192,1314,basic verbs & actions
6561105,You should watch that movie if you get the opportunity.,A2,1201,1315,future plans & goals
13411295,She did this for her sister.,A2,1207,1316,family & relationships
7816279,These are very early stories.,A2,1208,1317,basic verbs & actions
10846505,This dog is nobody's.,A2,1200,1318,"possession (my, your, his)"
7383298,He finished the work by himself.,A2,1220,1319,basic verbs & actions
8528355,"He's the team leader, isn't he?",A2,1195,1320,
11602285,Our families have been close for a long time.,A2,1218,1321,family & relationships
8205591,Reading has always been important to our brain.,A2,1215,1322,basic verbs & actions
11779599,He wrote stories.,A2,1208,1323,basic verbs & actions
9524645,Families don't have to match.,A2,1218,1324,family & relationships
1655469,Does it hurt?,A2,1224,1325,emotions
12694696,You need a degree for this job.,A2,1217,1326,basic verbs & actions
6239212,I don't think Tom really meant to do that.,A2,1228,1327,negation
